order_item_order_id,revenue,min,max,item_count
37189,719.95,50.0,399.98,4
37190,1009.94,59.99,399.98,5
37193,979.88,59.97,499.95,4
37194,979.82,99.96,299.98,5
37195,589.89,129.99,179.97,4
37196,1099.94,299.98,399.98,3
37197,645.9,59.99,199.99,5
37198,629.95,129.99,299.98,3
37199,209.93,59.99,149.94,2
37200,725.83,95.97,249.9,5
37202,599.89,119.97,299.95,3
37203,479.96,79.98,399.98,2
37204,1199.81,199.92,399.98,4
37205,299.98,299.98,299.98,1
37206,919.81,119.97,299.97,5
37207,349.93,149.94,199.99,2
37209,519.96,119.98,399.98,2
37210,779.95,50.0,299.98,4
37212,923.85,129.99,499.95,4
37214,1039.9,100.0,399.96,4
37215,489.86,239.96,249.9,2
37216,299.97,299.97,299.97,1
37217,479.98,129.99,199.99,3
37218,629.87,50.0,199.99,5
37220,809.91,129.99,299.97,4
37221,1029.91,99.96,399.98,4
37223,329.91,129.99,199.92,2
37224,199.98,199.98,199.98,1
37225,399.98,399.98,399.98,1
37226,399.98,199.99,199.99,2
37227,1049.84,249.9,399.98,3
37228,449.96,119.98,199.99,3
37229,399.98,199.99,199.99,2
37230,744.96,44.99,250.0,5
37231,1009.77,129.99,299.97,5
37232,884.83,124.95,299.98,5
37233,629.93,129.99,299.95,3
37234,129.99,129.99,129.99,1
37235,929.92,119.97,299.98,5
37236,449.89,59.99,239.96,3
37237,257.95,127.96,129.99,2
37238,973.92,129.99,299.98,5
37239,1031.87,31.99,499.95,5
37240,884.87,59.97,399.98,5
37242,39.99,39.99,39.99,1
37244,889.94,59.99,399.98,4
37245,461.96,31.99,199.99,4
37246,271.91,31.98,59.99,5
37247,779.93,179.97,399.96,3
37248,849.9,149.94,399.98,3
37249,499.93,199.95,299.98,2
37250,424.97,24.99,399.98,2
37251,689.87,39.99,399.98,4
37253,539.88,79.98,239.96,4
37254,359.94,59.99,199.99,3
37255,679.94,49.98,250.0,5
37256,359.96,50.0,179.97,3
37257,674.96,14.99,200.0,5
37258,417.95,87.96,200.0,3
37259,199.99,199.99,199.99,1
37260,549.95,250.0,299.95,2
37261,129.99,129.99,129.99,1
37262,699.93,299.95,399.98,2
37264,509.95,129.99,199.99,3
37265,239.96,239.96,239.96,1
37266,129.99,129.99,129.99,1
37267,729.95,129.99,399.98,3
37268,759.95,129.99,299.98,4
37269,159.96,159.96,159.96,1
37270,289.99,39.99,250.0,2
37271,654.92,124.95,399.98,3
37272,919.83,119.98,299.98,4
37273,429.98,100.0,199.99,3
37274,529.98,129.99,200.0,3
37275,1029.85,49.98,299.97,5
37276,314.94,14.99,299.95,2
37277,249.97,119.98,129.99,2
37278,369.94,49.98,199.99,3
37279,439.98,59.99,250.0,3
37280,129.99,129.99,129.99,1
37281,669.92,129.99,399.98,3
37282,789.91,100.0,239.96,5
37283,729.95,49.98,299.98,4
37284,649.91,50.0,499.95,3
37285,309.98,50.0,129.99,3
37286,1019.93,59.99,399.98,5
37287,1119.91,50.0,399.98,5
37288,929.94,129.99,299.98,4
37289,343.96,143.97,199.99,2
37290,929.94,99.99,399.98,4
37291,639.96,34.99,399.98,4
37293,1029.93,129.99,399.98,4
37294,699.9,159.96,299.98,3
37295,649.91,50.0,499.95,3
37296,514.92,24.99,239.96,4
37297,1179.92,50.0,399.98,5
37301,489.98,50.0,250.0,4
37302,639.86,89.98,299.98,3
37303,439.92,19.99,159.95,4
37304,433.93,63.98,239.96,3
37305,779.93,179.97,299.98,3
37306,399.98,399.98,399.98,1
37307,849.94,49.98,399.98,3
37308,379.89,129.99,249.9,2
37309,299.98,299.98,299.98,1
37310,150.0,150.0,150.0,1
37311,199.99,199.99,199.99,1
37312,299.97,39.99,129.99,3
37313,429.97,129.99,299.98,2
37314,199.99,199.99,199.99,1
37315,269.93,14.99,129.99,4
37316,1017.83,87.96,399.96,5
37318,259.92,99.96,159.96,2
37319,1249.82,100.0,399.98,5
37320,129.99,129.99,129.99,1
37321,689.96,90.0,299.98,3
37322,429.86,49.98,249.9,4
37323,779.95,50.0,399.98,4
37324,1049.91,99.96,399.98,4
37325,169.98,39.99,129.99,2
37327,199.98,199.98,199.98,1
37328,319.98,119.98,200.0,2
37330,304.92,124.95,179.97,2
37331,349.96,49.98,199.99,3
37332,989.78,9.99,399.98,5
37333,499.98,100.0,399.98,2
37334,749.91,99.96,250.0,4
37335,531.94,31.98,299.97,3
37337,129.99,129.99,129.99,1
37338,279.99,129.99,150.0,2
37339,1199.94,100.0,399.98,4
37340,299.98,299.98,299.98,1
37341,469.86,39.99,149.94,5
37342,279.96,99.99,179.97,2
37343,379.95,179.96,199.99,2
37344,149.94,149.94,149.94,1
37346,839.87,99.96,499.95,3
37348,459.97,129.99,199.99,3
37349,239.98,39.99,199.99,2
37350,1629.91,129.99,399.98,5
37352,969.85,119.97,499.95,4
37353,599.93,99.99,129.99,5
37354,199.99,199.99,199.99,1
37356,829.88,149.94,299.98,4
37357,475.9,79.98,299.95,3
37358,129.99,129.99,129.99,1
37360,759.93,129.99,499.95,3
37361,359.97,59.99,299.98,2
37365,929.89,50.0,299.98,5
37366,1179.82,49.98,499.95,5
37368,199.99,199.99,199.99,1
37369,709.95,50.0,299.98,4
37371,839.97,50.0,399.98,4
37372,199.99,199.99,199.99,1
37374,939.92,59.99,399.98,5
37376,1004.8,44.97,299.98,5
37377,399.94,99.96,299.98,2
37378,649.81,199.92,249.9,3
37379,279.93,119.97,159.96,2
37381,499.97,199.99,299.98,2
37382,500.0,50.0,200.0,4
37383,879.9,199.99,239.96,4
37384,299.95,299.95,299.95,1
37385,799.95,99.99,299.98,4
37388,199.92,199.92,199.92,1
37389,991.93,31.99,399.98,5
37390,609.87,120.0,199.92,4
37391,339.96,100.0,239.96,2
37392,639.94,100.0,299.98,3
37393,579.91,129.99,299.98,3
37394,929.9,50.0,399.98,5
37395,1169.91,129.99,399.98,4
37396,379.99,129.99,250.0,2
37397,199.95,199.95,199.95,1
37398,559.9,99.99,299.95,3
37399,1069.88,119.98,399.98,5
37400,639.94,239.96,399.98,2
37401,779.87,100.0,299.98,4
37402,299.95,299.95,299.95,1
37403,1049.89,149.94,399.98,4
37404,129.99,129.99,129.99,1
37405,739.94,100.0,399.98,3
37406,429.97,129.99,299.98,2
37407,1559.84,119.97,499.95,5
37408,299.98,299.98,299.98,1
37410,399.98,399.98,399.98,1
37411,119.96,119.96,119.96,1
37412,529.95,129.99,399.96,2
37413,50.0,50.0,50.0,1
37414,299.95,100.0,199.95,2
37416,599.92,39.99,199.95,5
37417,699.96,299.98,399.98,2
37418,150.0,150.0,150.0,1
37419,1149.9,100.0,399.98,5
37420,129.99,129.99,129.99,1
37421,799.9,199.92,399.98,3
37422,119.98,119.98,119.98,1
37423,899.88,49.98,250.0,5
37424,199.99,199.99,199.99,1
37425,1049.78,50.0,399.98,5
37426,200.0,200.0,200.0,1
37427,349.92,99.96,129.99,3
37428,299.98,299.98,299.98,1
37429,999.94,50.0,399.98,4
37430,1009.93,49.98,399.98,5
37431,149.94,149.94,149.94,1
37432,399.96,399.96,399.96,1
37433,924.9,14.99,299.98,5
37434,695.95,95.98,399.98,3
37436,339.96,39.96,250.0,3
37437,499.94,100.0,199.99,3
37439,399.98,399.98,399.98,1
37440,789.89,69.98,299.98,4
37441,149.94,149.94,149.94,1
37443,249.93,49.98,199.95,2
37444,779.82,129.99,299.97,4
37445,859.92,159.96,299.98,4
37446,1299.91,199.99,399.98,4
37448,279.96,49.98,150.0,3
37449,479.95,179.97,299.98,2
37450,150.0,150.0,150.0,1
37451,100.0,100.0,100.0,1
37452,759.92,179.97,399.98,3
37454,554.93,25.0,299.98,4
37455,499.94,59.99,179.97,4
37456,1159.93,59.99,399.98,4
37458,719.83,99.96,250.0,4
37459,699.9,199.99,259.95,3
37460,529.9,79.98,250.0,3
37461,509.88,129.99,249.9,3
37464,1059.9,119.98,399.98,4
37465,379.95,59.99,199.98,3
37467,399.98,100.0,299.98,2
37468,299.97,299.97,299.97,1
37469,839.92,199.98,399.98,3
37470,349.99,150.0,199.99,2
37471,489.93,119.98,239.96,3
37472,1159.88,119.96,399.98,4
37473,299.98,299.98,299.98,1
37475,559.94,159.96,399.98,2
37476,129.99,129.99,129.99,1
37477,49.98,49.98,49.98,1
37478,479.92,129.99,199.99,3
37479,639.87,199.92,239.96,3
37480,709.96,50.0,399.98,4
37481,399.98,399.98,399.98,1
37482,469.86,39.99,199.92,4
37484,299.98,299.98,299.98,1
37485,609.87,59.99,299.98,3
37486,609.91,59.99,399.98,4
37487,439.95,199.99,239.96,2
37488,339.94,139.96,199.98,2
37489,329.94,129.99,199.95,2
37490,74.97,74.97,74.97,1
37491,739.96,59.99,399.98,4
37492,899.94,199.99,499.95,3
37493,1029.88,99.96,399.98,5
37494,299.95,299.95,299.95,1
37495,1199.87,100.0,499.95,5
37496,519.95,100.0,299.98,3
37497,409.94,50.0,199.99,3
37498,499.97,199.99,299.98,2
37500,399.92,199.92,200.0,2
37501,659.85,99.96,199.92,5
37502,491.96,39.99,199.99,4
37503,649.84,44.97,299.95,5
37504,1109.91,49.98,399.98,5
37505,509.94,119.98,239.96,3
37507,889.77,83.97,299.98,5
37508,599.97,199.99,399.98,2
37509,569.94,49.98,199.99,5
37510,799.77,49.98,299.97,5
37511,289.96,50.0,239.96,2
37512,679.96,129.99,299.97,3
37513,1429.86,129.99,499.95,5
37514,544.94,44.99,499.95,2
37515,899.87,79.98,399.98,4
37518,999.88,159.96,299.98,4
37519,149.94,149.94,149.94,1
37521,559.92,159.96,399.96,2
37523,749.87,99.99,299.95,4
37524,991.86,31.99,399.98,5
37525,199.92,199.92,199.92,1
37526,269.98,39.99,129.99,4
37527,799.96,100.0,399.98,3
37529,1009.83,99.96,399.98,5
37530,549.92,149.94,399.98,2
37531,1229.93,50.0,399.98,5
37533,95.97,95.97,95.97,1
37534,329.98,129.99,199.99,2
37535,969.95,119.98,399.98,4
37539,949.96,150.0,399.98,4
37540,447.9,47.97,199.98,3
37541,59.99,59.99,59.99,1
37542,749.89,50.0,299.98,4
37544,129.99,129.99,129.99,1
37545,1339.87,199.99,399.98,5
37546,809.83,119.98,249.9,5
37547,1209.89,49.98,499.95,5
37548,889.91,129.99,299.98,4
37549,899.9,100.0,399.98,4
37550,934.85,125.0,299.97,5
37552,745.89,95.98,299.98,4
37553,599.97,199.99,399.98,2
37554,329.99,129.99,200.0,2
37555,614.86,39.99,199.99,5
37556,844.84,59.99,399.98,4
37557,559.96,129.99,299.98,3
37558,31.99,31.99,31.99,1
37559,549.98,150.0,399.98,2
37560,309.96,129.99,179.97,2
37561,959.86,50.0,399.98,5
37562,250.0,250.0,250.0,1
37563,1009.91,50.0,399.96,5
37565,216.0,66.0,150.0,2
37566,249.97,49.98,199.99,2
37567,799.89,99.96,399.98,4
37570,1239.89,39.99,399.98,5
37571,199.99,199.99,199.99,1
37572,129.99,129.99,129.99,1
37573,199.99,199.99,199.99,1
37574,974.97,129.99,399.98,4
37575,399.98,100.0,299.98,2
37576,299.95,299.95,299.95,1
37577,354.95,54.97,299.98,2
37578,1249.92,150.0,499.95,4
37580,549.88,99.99,249.9,3
37582,529.91,129.99,200.0,3
37583,159.96,159.96,159.96,1
37584,913.94,50.0,399.98,5
37585,449.96,119.98,199.99,3
37586,319.92,119.97,199.95,2
37587,439.95,199.99,239.96,2
37588,249.9,249.9,249.9,1
37589,759.79,99.96,239.96,4
37590,769.93,59.99,199.99,5
37591,229.99,100.0,129.99,2
37592,250.0,250.0,250.0,1
37594,99.96,99.96,99.96,1
37595,351.96,51.99,299.97,2
37596,559.96,129.99,299.98,3
37597,249.96,119.97,129.99,2
37598,669.93,129.99,299.98,3
37599,599.96,59.99,150.0,5
37600,564.96,34.99,399.98,3
37601,799.96,399.98,399.98,2
37602,939.84,199.92,299.98,4
37603,119.98,119.98,119.98,1
37605,799.96,399.98,399.98,2
37606,131.96,31.98,50.0,3
37607,50.0,50.0,50.0,1
37609,1049.84,39.99,399.98,5
37610,649.91,49.98,299.98,5
37611,549.95,49.98,299.98,3
37615,701.84,31.99,299.98,5
37616,949.77,49.98,299.95,5
37617,699.95,299.97,399.98,2
37618,541.9,31.99,159.96,5
37620,919.9,119.98,299.98,4
37622,399.96,399.96,399.96,1
37623,649.89,150.0,299.97,3
37624,199.95,199.95,199.95,1
37626,969.88,119.98,399.98,4
37627,933.94,53.97,399.98,5
37628,1189.88,129.99,399.96,5
37629,1159.86,179.97,299.98,5
37631,1089.92,50.0,399.98,5
37632,249.92,50.0,199.92,2
37633,149.94,149.94,149.94,1
37634,239.98,39.99,199.99,2
37635,699.94,50.0,299.98,4
37636,1059.86,129.99,399.98,5
37637,539.95,39.99,299.98,3
37639,789.86,39.99,299.98,4
37640,999.83,50.0,399.98,5
37641,629.88,129.99,299.97,3
37642,479.93,59.99,159.96,4
37643,979.91,179.97,399.98,3
37644,179.97,79.98,99.99,2
37645,919.87,119.98,299.95,5
37646,729.94,129.99,399.96,3
37647,389.92,50.0,239.96,3
37648,749.95,99.99,399.96,3
37649,229.99,100.0,129.99,2
37650,909.89,69.98,399.96,4
37651,129.99,129.99,129.99,1
37652,124.98,49.98,75.0,2
37653,629.95,150.0,299.98,3
37655,514.87,89.95,299.97,3
37657,679.94,49.98,299.98,4
37659,557.94,100.0,199.99,4
37660,849.88,149.94,499.95,3
37661,1129.87,129.99,399.98,4
37662,1249.87,149.94,399.98,5
37663,449.98,50.0,399.98,2
37665,1029.9,129.99,399.98,4
37666,709.94,49.98,199.99,5
37667,163.95,43.98,119.97,2
37668,279.96,79.98,199.98,2
37669,1319.89,39.99,399.98,5
37670,999.89,159.96,399.98,4
37671,1119.88,49.98,399.98,5
37672,249.93,49.98,199.95,2
37673,99.96,99.96,99.96,1
37674,429.93,129.99,150.0,3
37675,479.93,79.95,399.98,2
37676,199.99,199.99,199.99,1
37677,399.98,399.98,399.98,1
37678,1149.91,119.97,399.98,5
37680,49.98,49.98,49.98,1
37681,609.91,49.98,299.95,4
37682,799.89,99.96,399.98,3
37683,999.93,199.99,399.98,3
37684,1009.9,129.99,399.98,5
37688,239.96,239.96,239.96,1
37689,1159.88,99.99,399.98,5
37690,869.86,100.0,249.9,5
37691,729.92,129.99,399.98,3
37692,479.99,129.99,200.0,3
37693,529.97,129.99,399.98,2
37694,399.98,199.99,199.99,2
37695,929.91,99.96,399.98,4
37696,799.96,99.99,399.98,4
37697,129.99,129.99,129.99,1
37698,439.95,119.98,199.99,3
37699,649.93,39.99,199.99,5
37700,899.93,399.98,499.95,2
37701,819.9,179.97,239.96,4
37702,561.96,22.0,250.0,5
37703,691.91,51.99,399.98,4
37704,49.98,49.98,49.98,1
37706,299.98,299.98,299.98,1
37707,699.92,49.98,299.95,5
37709,199.99,199.99,199.99,1
37710,475.93,95.97,199.99,3
37711,609.93,79.98,399.96,3
37712,1229.84,129.99,399.96,5
37713,1179.94,129.99,299.98,5
37714,909.86,129.99,399.98,4
37715,359.94,179.97,179.97,2
37716,99.96,99.96,99.96,1
37717,399.98,399.98,399.98,1
37718,1099.9,50.0,499.95,5
37719,295.96,95.97,199.99,2
37720,399.97,199.98,199.99,2
37721,399.98,199.99,199.99,2
37723,959.92,49.98,399.96,5
37725,999.91,299.95,399.98,3
37726,649.81,99.99,249.9,4
37727,1119.94,59.99,399.98,5
37728,339.98,59.99,150.0,3
37729,79.98,79.98,79.98,1
37730,827.91,47.97,399.98,5
37732,739.91,239.96,499.95,2
37736,99.96,99.96,99.96,1
37737,839.89,99.96,299.98,4
37738,199.98,199.98,199.98,1
37739,489.96,50.0,239.96,3
37740,449.96,50.0,399.96,2
37742,129.99,129.99,129.99,1
37743,199.99,199.99,199.99,1
37745,399.99,199.99,200.0,2
37747,129.99,129.99,129.99,1
37748,159.96,159.96,159.96,1
37749,729.96,129.99,399.98,3
37750,299.98,299.98,299.98,1
37752,699.96,99.99,399.98,3
37753,549.98,250.0,299.98,2
37755,799.95,199.99,299.98,3
37756,499.95,499.95,499.95,1
37757,877.8,127.96,399.98,4
37758,999.95,100.0,399.98,4
37759,499.94,199.99,299.95,2
37760,339.92,59.99,149.94,3
37761,799.91,39.99,199.99,5
37763,639.94,239.96,399.98,2
37764,779.97,129.99,399.98,3
37765,167.95,47.97,119.98,2
37766,150.0,150.0,150.0,1
37767,617.91,50.0,239.96,4
37768,99.96,99.96,99.96,1
37770,399.98,399.98,399.98,1
37771,1349.86,150.0,399.98,5
37772,129.99,129.99,129.99,1
37774,929.82,129.99,249.9,5
37775,999.75,79.95,399.98,5
37776,554.96,65.0,250.0,3
37777,699.98,150.0,399.98,3
37779,329.91,129.99,199.92,2
37780,395.93,39.99,199.98,4
37781,799.89,50.0,299.97,5
37782,29.99,29.99,29.99,1
37783,239.96,239.96,239.96,1
37784,909.92,129.99,399.98,4
37785,1019.8,119.98,299.98,5
37787,129.99,129.99,129.99,1
37788,639.88,199.92,239.96,3
37790,1099.87,99.96,299.98,5
37792,299.95,299.95,299.95,1
37793,844.85,39.99,399.98,5
37794,199.99,199.99,199.99,1
37795,975.77,95.98,299.95,5
37796,879.93,119.98,250.0,5
37797,399.98,399.98,399.98,1
37799,659.96,59.99,399.98,3
37800,489.96,59.99,299.98,3
37801,549.93,49.98,499.95,2
37803,499.86,119.97,249.9,3
37804,779.87,129.99,239.96,5
37806,1189.8,149.94,499.95,4
37807,1229.83,50.0,399.98,5
37808,1225.89,119.98,499.95,5
37811,177.98,47.99,129.99,2
37812,859.82,99.96,239.96,5
37813,399.96,399.96,399.96,1
37814,1089.86,119.97,399.96,5
37815,589.89,129.99,199.92,4
37816,599.93,149.94,250.0,3
37817,489.94,39.98,199.99,4
37818,329.99,129.99,200.0,2
37819,1289.83,109.95,399.98,5
37821,1329.86,129.99,399.96,5
37822,599.97,199.99,399.98,2
37824,199.99,199.99,199.99,1
37825,299.99,50.0,199.99,3
37826,329.92,49.98,100.0,4
37827,1149.9,50.0,499.95,4
37828,274.91,50.0,124.95,3
37829,279.95,79.95,200.0,2
37830,579.95,79.98,299.98,3
37831,349.95,50.0,199.99,3
37832,299.98,299.98,299.98,1
37834,239.96,239.96,239.96,1
37835,559.93,129.99,299.95,3
37836,1071.9,79.98,399.98,4
37838,799.88,39.99,399.98,5
37839,599.97,100.0,299.98,3
37840,904.87,99.96,399.98,5
37841,527.94,127.96,399.98,2
37843,1009.86,100.0,399.98,5
37844,499.97,199.99,299.98,2
37845,773.86,47.97,299.98,5
37846,819.94,119.98,399.98,3
37847,1059.87,129.99,399.98,5
37849,939.9,99.96,299.98,5
37850,889.94,99.99,399.98,5
37851,129.99,129.99,129.99,1
37852,899.82,79.96,299.98,5
37855,464.9,44.97,129.99,5
37856,489.93,49.98,239.95,3
37857,729.97,129.99,399.98,3
37858,179.91,79.95,99.96,2
37861,793.94,143.97,299.98,4
37862,359.94,159.95,199.99,2
37863,619.91,119.98,299.98,3
37864,719.88,79.98,239.96,4
37865,1249.83,100.0,499.95,4
37866,1119.91,119.97,399.98,4
37867,924.89,44.99,239.96,5
37868,639.95,50.0,179.97,5
37869,829.95,129.99,399.98,3
37870,669.96,50.0,199.99,5
37871,894.89,50.0,299.98,5
37872,769.96,39.99,399.98,4
37873,399.98,100.0,299.98,2
37874,369.95,129.99,239.96,2
37875,299.96,99.96,200.0,2
37876,699.97,50.0,250.0,4
37877,714.92,14.99,299.95,4
37879,129.99,129.99,129.99,1
37880,529.93,99.96,299.98,3
37881,319.91,59.99,159.96,3
37882,399.97,99.99,299.98,2
37883,304.96,65.0,239.96,2
37884,824.89,24.99,399.98,4
37885,59.99,59.99,59.99,1
37886,479.88,49.98,199.92,4
37887,1109.88,129.99,399.98,5
37888,299.95,299.95,299.95,1
37889,529.93,99.96,299.98,3
37890,549.9,99.96,199.99,4
37891,699.79,149.94,299.95,3
37892,449.9,200.0,249.9,2
37893,199.95,199.95,199.95,1
37894,299.96,39.98,129.99,3
37895,299.98,299.98,299.98,1
37896,639.87,59.99,199.95,5
37898,921.94,21.99,399.98,4
37900,734.91,129.99,299.98,4
37902,150.0,150.0,150.0,1
37903,309.99,59.99,250.0,2
37904,374.96,24.99,129.99,4
37905,599.97,199.99,399.98,2
37906,749.91,49.98,299.95,4
37907,537.94,50.0,399.98,3
37908,249.9,249.9,249.9,1
37909,721.87,71.96,259.95,4
37911,869.85,119.98,250.0,5
37912,499.97,119.98,250.0,3
37913,419.93,99.96,199.99,3
37914,299.95,299.95,299.95,1
37915,99.96,99.96,99.96,1
37916,769.93,129.99,239.96,4
37917,399.98,399.98,399.98,1
37918,669.9,59.97,299.97,4
37919,929.94,129.99,299.98,4
37920,779.96,50.0,399.98,4
37921,624.95,74.97,299.98,3
37922,1029.9,49.98,299.98,5
37923,50.0,50.0,50.0,1
37924,439.92,79.98,199.98,3
37925,1319.83,99.99,499.95,5
37926,679.94,50.0,499.95,3
37927,579.91,129.99,299.98,3
37928,229.94,99.95,129.99,2
37929,669.96,119.98,399.98,3
37930,379.97,50.0,199.98,3
37931,1069.9,119.97,499.95,4
37933,199.99,199.99,199.99,1
37935,579.94,119.97,199.99,4
37936,1289.87,150.0,399.98,5
37937,599.97,199.99,399.98,2
37939,449.98,150.0,299.98,2
37940,310.95,24.99,155.97,3
37941,739.88,99.96,399.98,4
37942,47.97,47.97,47.97,1
37943,239.91,39.99,199.92,2
37944,1249.9,50.0,399.98,5
37945,1329.89,129.99,399.98,5
37946,499.97,99.99,399.98,2
37947,1249.96,200.0,399.98,4
37948,539.95,30.0,199.99,4
37949,169.95,79.98,89.97,2
37951,439.95,129.99,159.96,3
37952,1069.83,69.98,499.95,4
37954,859.93,129.99,299.98,4
37955,689.88,59.99,250.0,4
37956,599.97,199.99,399.98,2
37957,429.91,99.96,129.99,4
37958,859.95,59.99,399.98,4
37959,449.98,150.0,299.98,2
37960,499.89,49.95,199.99,4
37961,799.89,99.96,399.98,3
37962,579.96,30.0,399.98,4
37964,749.9,149.94,299.98,3
37965,504.94,124.95,250.0,3
37966,1059.94,129.99,399.98,5
37967,749.94,49.98,399.98,3
37968,199.92,199.92,199.92,1
37969,479.92,179.97,299.95,2
37970,99.96,99.96,99.96,1
37971,250.0,250.0,250.0,1
37972,599.97,199.98,200.0,3
37973,179.97,49.98,129.99,2
37974,304.96,24.99,179.97,3
37975,549.96,100.0,199.99,4
37977,299.98,299.98,299.98,1
37978,179.97,179.97,179.97,1
37980,279.96,99.99,179.97,2
37981,879.89,129.99,299.98,4
37982,150.0,150.0,150.0,1
37984,629.91,59.99,299.95,4
37985,399.98,399.98,399.98,1
37986,199.94,50.0,149.94,2
37988,1184.94,34.99,399.98,5
37989,924.85,49.98,399.98,5
37990,409.93,119.98,159.96,3
37991,529.93,129.99,139.96,4
37992,937.81,95.97,249.9,5
37993,499.95,499.95,499.95,1
37994,939.91,119.98,399.98,4
37995,759.86,159.96,399.98,3
37996,1253.89,129.99,399.98,5
37997,549.97,50.0,399.98,3
37998,879.9,99.96,499.95,4
37999,265.98,15.99,199.99,3
38002,1219.89,179.97,399.98,4
38003,1269.89,129.99,399.98,5
38004,1079.92,79.98,299.98,5
38005,679.85,49.98,299.95,5
38006,699.94,299.98,399.96,2
38007,299.98,299.98,299.98,1
38011,449.97,119.98,200.0,3
38012,847.82,127.96,299.97,5
38013,999.88,59.99,399.98,4
38014,1279.88,59.99,499.95,5
38017,119.98,119.98,119.98,1
38019,1199.95,199.99,399.98,4
38021,809.92,99.99,199.99,5
38022,1639.79,199.92,499.95,5
38023,743.89,44.0,199.99,5
38025,423.94,39.99,129.99,5
38026,124.95,50.0,74.95,2
38027,299.98,299.98,299.98,1
38028,499.9,199.92,299.98,2
38029,629.93,99.96,399.98,3
38031,909.92,59.99,399.98,4
38032,1189.9,49.98,399.98,5
38033,179.97,179.97,179.97,1
38034,869.89,59.99,299.95,5
38035,619.94,119.98,299.98,3
38038,79.97,39.98,39.99,2
38039,119.98,119.98,119.98,1
38040,969.87,50.0,399.96,5
38041,689.97,39.99,399.98,4
38042,649.93,99.96,299.97,3
38043,809.95,59.99,299.98,4
38044,624.92,24.99,299.98,3
38046,714.94,75.0,399.98,3
38047,199.99,70.0,129.99,2
38048,249.99,50.0,199.99,2
38050,299.98,299.98,299.98,1
38051,579.92,49.98,199.99,5
38053,199.99,199.99,199.99,1
38054,599.88,50.0,249.9,4
38056,1259.92,129.99,399.98,5
38057,100.0,100.0,100.0,1
38058,319.96,119.97,199.99,2
38059,629.81,39.99,249.9,4
38060,200.0,200.0,200.0,1
38061,709.88,59.99,239.96,5
38062,399.98,399.98,399.98,1
38063,1259.88,159.96,399.98,4
38066,429.98,29.98,250.0,3
38067,179.97,179.97,179.97,1
38068,419.89,129.99,149.94,3
38069,1179.83,129.99,299.98,5
38070,859.71,59.99,249.9,5
38071,729.92,129.99,399.98,3
38072,659.96,129.99,399.98,3
38073,569.87,119.98,249.9,3
38074,569.87,150.0,219.88,3
38076,1559.85,159.95,399.98,5
38078,619.95,119.98,299.98,3
38079,249.96,119.97,129.99,2
38080,219.98,100.0,119.98,2
38081,599.96,199.98,399.98,2
38082,299.98,299.98,299.98,1
38083,389.97,59.99,199.99,3
38086,1259.86,129.99,399.98,5
38087,679.97,50.0,299.98,4
38088,619.93,119.98,499.95,2
38089,829.95,129.99,399.98,3
38092,1479.85,129.99,399.98,5
38095,619.91,99.96,199.99,4
38096,529.9,49.98,299.95,3
38097,1399.84,99.95,399.96,5
38098,395.95,95.97,299.98,2
38100,629.89,100.0,249.9,4
38101,299.95,99.96,199.99,2
38102,429.94,129.99,299.95,2
38103,1079.87,100.0,499.95,5
38105,1179.93,129.99,399.98,5
38107,669.83,99.96,249.9,4
38109,643.88,50.0,199.99,5
38110,479.92,239.96,239.96,2
38111,809.93,119.98,250.0,4
38112,249.98,49.98,200.0,2
38113,59.99,59.99,59.99,1
38114,119.97,119.97,119.97,1
38115,499.98,100.0,399.98,2
38116,199.99,199.99,199.99,1
38117,349.94,50.0,199.95,3
38119,1069.91,129.99,399.98,4
38121,559.96,30.0,199.99,5
38122,359.97,59.99,299.98,2
38123,669.93,129.99,299.98,3
38124,569.87,129.99,239.96,3
38125,1229.85,129.99,499.95,5
38126,199.99,199.99,199.99,1
38127,399.98,399.98,399.98,1
38129,979.94,49.98,399.98,5
38130,909.92,129.99,299.98,4
38131,349.96,49.98,299.98,2
38132,399.98,399.98,399.98,1
38133,199.99,199.99,199.99,1
38135,59.99,59.99,59.99,1
38137,579.93,49.98,399.96,3
38138,979.95,50.0,399.98,4
38139,799.96,199.99,399.98,3
38140,329.91,79.98,149.94,3
38142,639.89,39.99,399.98,3
38143,929.88,99.96,399.98,5
38144,799.84,39.99,249.9,5
38146,424.83,49.98,274.85,3
38147,429.94,119.98,179.97,3
38148,529.97,129.99,399.98,2
38149,929.94,99.99,399.98,4
38150,601.82,31.99,239.96,5
38151,1329.9,129.99,499.95,4
38152,799.94,100.0,299.97,4
38153,761.91,51.99,299.97,4
38154,449.89,199.99,249.9,2
38155,749.87,50.0,299.95,5
38156,169.98,39.99,129.99,2
38157,909.96,129.99,299.98,4
38158,819.92,59.99,299.95,5
38159,100.0,100.0,100.0,1
38160,1087.87,79.98,499.95,4
38161,1049.88,119.97,399.98,5
38162,1099.89,199.99,399.96,4
38163,100.0,100.0,100.0,1
38164,639.94,239.96,399.98,2
38165,249.9,249.9,249.9,1
38166,599.95,50.0,250.0,4
38168,1039.88,99.96,399.98,4
38169,299.98,299.98,299.98,1
38170,559.96,129.99,299.98,3
38171,699.88,50.0,399.98,3
38172,279.99,129.99,150.0,2
38173,249.92,50.0,199.92,2
38174,74.97,74.97,74.97,1
38175,465.95,15.99,399.96,3
38176,499.94,199.99,299.95,2
38177,499.97,199.99,299.98,2
